,Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
39,-0.37667459270786696,0,Travel_Frequently,-0.8847271232864676,1,1,Medical,3,1,-1.2982511885742796,2,4,Manager R&D,1,Single,0.695211654003364,0.41176495807575014,7,0,-0.04882695833985829,3.0,2,0,31,4,0.5203220481970288,7,6,2
40,-0.16045094584820382,0,Travel_Rarely,-0.6682503364051416,4,2,Life Sciences,1,1,1.268699687127167,3,2,Research Scientist,3,Divorced,0.16032689227087518,-0.2059183643205263,2,0,-1.153067400795111,3.0,2,1,19,3,-0.8329513356312725,4,0,2
41,2.1207085285212397,0,Non-Travel,0.8692268431497304,1,4,Life Sciences,3,1,0.18268200894578568,3,1,Sales Representative,4,Single,1.0566796111144257,0.3664691189020765,3,1,1.6075337053430208,3.0,4,0,7,2,0.3511628752184911,2,1,2
42,0.9314784707930938,1,Travel_Rarely,-1.0913640562186424,4,3,Medical,3,1,1.3180641270445024,3,1,Research Scientist,1,Single,2.344312000804236,1.0913432159888476,0,0,-0.6009471795674847,3.0,1,0,6,3,2.3810729509609434,2,0,3
43,-0.25775158693505235,0,Travel_Rarely,-0.796168437744107,1,2,Medical,2,1,-1.7425311478302992,3,2,Manufacturing Director,1,Married,-1.055042116333289,-1.4404409872651225,1,0,-0.8770072901812977,3.0,2,1,13,1,-1.00211050860981,10,3,12
44,0.3368634419290207,0,Travel_Rarely,-1.1528631434008372,3,2,Marketing,3,1,-1.6438022679956281,2,2,Sales Executive,2,Married,-1.039604122308466,0.3412891337713697,2,0,0.22723315227395488,3.0,3,2,12,1,-0.32547381669565956,2,1,3
45,-0.13882858116223776,0,Travel_Rarely,0.13123779696339188,2,3,Life Sciences,4,1,1.2193352472098313,2,4,Manager R&D,1,Divorced,-0.9896034550937406,-0.2121078578722084,4,0,-0.6009471795674847,3.0,2,1,21,2,-0.020987305334291783,6,7,7
46,1.169324482338723,0,Travel_Frequently,0.527291918416727,1,2,Life Sciences,3,1,-1.3476156284916152,3,3,Research Director,4,Single,1.4760976502738903,0.7001390894609395,3,0,-0.04882695833985829,3.0,4,0,10,3,0.3204066619496661,7,7,7
47,-0.13882858116223776,0,Travel_Rarely,1.2677409280903533,1,3,Medical,3,0,-0.755242349483589,4,2,Research Scientist,1,Divorced,0.12999673843782822,0.3664691189020765,4,1,-0.6009471795674847,3.0,1,2,13,3,0.012844529261415782,7,6,7
48,-0.97128962157194,0,Travel_Rarely,1.4448582991750745,2,1,Medical,3,1,-0.014775750723556354,3,1,Research Scientist,3,Married,-0.8584957147933778,-0.31915796225471044,0,0,0.5032932628877681,3.0,2,1,3,2,-1.00211050860981,1,0,2
49,-0.1883798335675769,0,Travel_Rarely,-0.3435351560831526,1,3,Medical,2,1,0.6269619682018053,3,1,Research Scientist,1,Married,-0.14189629065606996,-1.1996134199814912,4,0,-0.6009471795674847,3.0,4,1,5,2,1.0277995671326419,2,1,2
50,-1.565904650436013,0,Travel_Rarely,-0.5501720890153274,1,4,Life Sciences,4,1,-0.9033356692355955,2,3,Sales Executive,1,Married,-0.6757743825294277,1.3189477743211582,5,1,1.6075337053430208,3.0,3,1,20,3,-0.4946329896741972,13,1,12
51,0.21794043615620606,0,Non-Travel,-0.6190510666593857,1,3,Human Resources,3,1,-0.31096239022756944,1,2,Human Resources,2,Married,-0.013323146389633353,0.9000315971186733,6,0,1.0554134841153944,3.0,2,1,10,3,0.3511628752184911,2,1,2
52,-1.565904650436013,0,Travel_Rarely,1.2997204534250946,2,2,Medical,3,1,0.6763264081191408,3,2,Healthcare Representative,1,Married,-0.8766987226733931,0.3788481060054407,1,1,-0.8770072901812977,3.0,4,0,6,2,-0.1563146437171219,5,0,1
53,0.4557864477018353,0,Travel_Rarely,0.0008597321371387213,2,3,Life Sciences,1,0,-0.11350463055822738,3,1,Laboratory Technician,4,Married,2.9989290310209857,0.8115499733912176,4,0,0.7793533735015812,3.0,2,0,8,3,2.5502321239394807,0,0,0
54,0.6936324592474645,0,Travel_Rarely,0.1115580890650895,4,2,Life Sciences,1,1,0.7256908480364763,2,3,Research Director,2,Married,0.16032689227087518,1.7318151282799539,3,0,0.5032932628877681,3.0,3,1,19,3,-0.13029015556657758,8,0,1
55,-0.37667459270786696,0,Travel_Frequently,0.4239734519506395,4,4,Marketing,3,0,1.663615206465851,3,2,Sales Executive,4,Married,-0.2944180757599479,-0.3273168401182914,0,0,0.7793533735015812,3.0,1,0,4,3,-0.8329513356312725,2,2,2
56,0.9314784707930938,0,Travel_Frequently,-1.600576498087216,2,2,Life Sciences,4,1,-0.85397122931826,2,2,Laboratory Technician,3,Single,-0.3041104368273448,-0.24108594131872013,0,1,-0.8770072901812977,3.0,4,0,10,3,2.8885504698965563,5,0,8
57,2.4774775458396836,0,Travel_Rarely,0.9627054556666667,2,3,Life Sciences,2,1,1.4167930068791734,2,2,Manufacturing Director,2,Single,0.46011347074288267,1.161959710601221,1,0,-0.6009471795674847,3.0,3,0,6,3,4.07266468074632,5,0,3
58,-0.01990557538942315,0,Travel_Rarely,-0.5157326001932983,1,2,Medical,3,1,0.42950420853246324,2,1,Laboratory Technician,2,Married,-0.006410611751652891,0.2204533392055757,4,0,-0.3248870689536715,3.0,2,1,9,2,-0.32547381669565956,1,0,5
59,-1.565904650436013,0,Travel_Rarely,-1.445598798388085,1,2,Medical,2,1,0.8737841677884828,3,2,Manufacturing Director,2,Divorced,-0.4407482048380919,-1.6285171890514631,6,0,1.3314735947292076,3.0,4,2,7,3,0.19980993097453625,2,0,1
60,0.09901743038339146,1,Travel_Frequently,-1.1553231068881251,4,4,Marketing,3,1,-0.7058779095662535,2,2,Sales Executive,1,Single,0.16032689227087518,1.2057081763869741,5,0,-0.04882695833985829,3.0,3,0,9,2,-0.1563146437171219,3,0,1
61,-0.7334436100263109,1,Non-Travel,0.3231149489718399,1,3,Life Sciences,1,1,1.1206063673751603,3,1,Laboratory Technician,1,Married,0.784844186475844,0.03842596066292444,4,0,-0.8770072901812977,3.0,3,0,10,4,0.3511628752184911,2,1,2
62,2.1207085285212397,0,Travel_Frequently,1.2136217313700217,1,2,Life Sciences,4,1,-0.656513469648918,3,1,Laboratory Technician,4,Single,1.0244787205925001,0.7638627389816668,0,1,-0.3248870689536715,3.0,3,0,6,2,-0.6637921626527349,4,0,2
63,0.8125554650202791,0,Travel_Rarely,-0.10983862479081206,1,2,Marketing,4,1,-1.0020645490702667,3,2,Sales Executive,2,Divorced,-0.9149480810035516,1.147470668877965,7,0,-0.8770072901812977,3.0,3,2,8,3,0.18200370223995344,4,1,3
64,2.7153235573853127,1,Travel_Rarely,1.4005789564038942,1,2,Other,4,1,1.268699687127167,2,1,Laboratory Technician,3,Single,0.46011347074288267,-1.688020729332407,6,1,-0.04882695833985829,4.0,2,0,7,3,-1.00211050860981,0,0,0
65,-0.97128962157194,0,Travel_Rarely,-0.07785909945607072,1,1,Life Sciences,4,0,0.5282330883671342,4,2,Manufacturing Director,3,Divorced,-0.2944180757599479,-1.325513345635025,1,0,0.5032932628877681,4.0,3,2,7,3,-1.1712696815883479,7,0,7
66,1.8828625169756106,0,Travel_Rarely,0.63553031185739,4,3,Medical,3,1,1.4661574467965088,2,2,Healthcare Representative,1,Single,2.5470796835183296,0.3941811695766532,1,0,1.0554134841153944,3.0,2,0,10,3,-0.32547381669565956,9,1,8
67,-1.2091356331175693,0,Non-Travel,-1.167622924324564,1,2,Life Sciences,4,1,1.5648863266311799,2,1,Laboratory Technician,1,Married,-0.43982653355302787,0.25280751004391405,1,0,-0.8770072901812977,3.0,3,1,4,3,-0.6637921626527349,2,3,2
68,0.019735426534848666,0,Travel_Rarely,-1.5218576664940067,4,4,Medical,2,0,1.2193352472098313,1,1,Laboratory Technician,3,Married,-0.15549094211076486,-0.6611274809851473,0,0,0.22723315227395488,3.0,2,1,6,4,0.3511628752184911,4,0,3
69,-0.01990557538942315,0,Travel_Rarely,1.4104188103530455,1,3,Life Sciences,4,1,0.3801397686151277,3,2,Sales Executive,3,Single,-0.6833781706312061,-1.2876730327849686,1,1,-1.153067400795111,3.0,1,0,5,3,0.18200370223995344,4,0,4
70,-0.37667459270786696,0,Travel_Rarely,0.04759903839560683,1,3,Medical,1,0,0.7256908480364763,2,5,Manager R&D,3,Married,-0.8727816197118708,1.1455012845660661,7,0,-0.6009471795674847,3.0,4,0,21,3,-0.8329513356312725,12,6,14
71,-0.7334436100263109,0,Travel_Rarely,1.4620780435860892,1,4,Life Sciences,3,1,0.6269619682018053,3,5,Manager Sales,3,Married,-0.5375236897698183,-0.19325803660117652,0,0,-0.3248870689536715,3.0,4,0,21,3,0.5203220481970288,15,1,12
72,-0.01990557538942315,0,Travel_Frequently,-0.9806656992906916,1,2,Life Sciences,2,1,1.3180641270445024,4,2,Research Scientist,3,Married,0.8106509824576377,-1.6423028792347552,0,0,2.4357140371844603,3.0,1,1,13,2,-1.00211050860981,9,2,8
73,0.9314784707930938,0,Non-Travel,-0.9732858088288282,2,4,Life Sciences,3,1,-1.1995223087396085,2,1,Research Scientist,2,Single,0.16032689227087518,-0.9628652916296503,0,1,0.22723315227395488,4.0,4,0,3,3,2.2119137779824056,2,2,2
74,1.6450165054299815,0,Travel_Rarely,0.7093292164760238,2,3,Life Sciences,3,0,-0.31096239022756944,2,1,Laboratory Technician,2,Divorced,-0.367244919854233,1.7098705602330808,1,0,-1.153067400795111,3.0,3,3,1,3,0.012844529261415782,0,0,0
75,-0.8523666157991254,0,Travel_Rarely,-0.6682503364051416,1,2,Technical Degree,3,1,-0.40969127006224043,3,5,Manager R&D,4,Married,-0.5478924917267891,-1.3311401579547362,1,0,-1.153067400795111,3.0,4,0,22,3,0.6894812211755664,17,11,15
76,0.9314784707930938,1,Travel_Rarely,1.270200891577641,1,1,Medical,4,0,1.3180641270445024,2,1,Laboratory Technician,3,Single,-0.3511156723656119,0.870772173056176,1,1,-1.153067400795111,3.0,1,0,5,3,-0.32547381669565956,4,1,2
77,0.2575814380804779,0,Travel_Rarely,1.2751208185522167,4,3,Life Sciences,4,0,-1.150157868822273,3,4,Research Director,1,Married,0.0034973545627857714,1.1290428585309116,4,1,-1.153067400795111,3.0,2,0,25,3,-0.6637921626527349,2,1,2
78,-1.0902126273447545,0,Travel_Rarely,1.2505211836793386,4,3,Life Sciences,1,1,1.4661574467965088,1,1,Research Scientist,3,Divorced,-0.8794637365285852,1.1132877840357207,1,0,2.7117741477982733,3.0,3,3,10,2,-0.32547381669565956,7,0,9
79,2.2396315342940545,0,Travel_Rarely,0.3772341456921714,4,3,Medical,2,0,0.2814108887804567,4,1,Research Scientist,3,Single,0.2363806465163475,0.23831846832065817,4,0,-0.8770072901812977,3.0,4,0,18,3,-0.32547381669565956,2,1,2
80,-0.25775158693505235,0,Travel_Rarely,-0.4935929288077081,1,4,Medical,2,1,0.5775975282844698,4,2,Research Scientist,2,Married,-0.3774222057000216,-1.2333742938997572,6,1,0.22723315227395488,3.0,4,0,18,3,0.3511628752184911,0,0,0
81,-0.25775158693505235,0,Travel_Rarely,-1.6423958773711085,4,3,Life Sciences,4,1,-1.6931667079129638,3,4,Research Director,1,Married,-0.3774222057000216,1.0800895913494257,3,0,-0.6009471795674847,3.0,3,1,24,4,-0.32547381669565956,6,14,17
82,0.21794043615620606,0,Travel_Rarely,-0.5477121255280396,2,3,Medical,3,0,-0.2122335103928984,4,1,Research Scientist,3,Married,-0.8840720929539055,0.4529813583176333,1,0,0.22723315227395488,3.0,4,1,5,3,-1.00211050860981,3,0,4
83,1.4071704938843521,1,Travel_Rarely,0.1607573588108454,1,2,Marketing,1,1,0.9725130476231538,2,1,Sales Representative,3,Married,1.0566796111144257,-1.4891129138306227,1,1,-0.3248870689536715,3.0,3,0,3,3,-0.2657705791738228,2,0,2
84,-0.97128962157194,0,Travel_Rarely,-0.07047920899420734,4,2,Medical,1,1,-1.051428988987602,3,2,Sales Executive,3,Divorced,0.026308718868121295,-1.4248265830779245,5,0,-0.8770072901812977,3.0,1,2,8,3,-1.1712696815883479,0,0,0
85,-0.7096590088717479,0,Travel_Rarely,-0.35829493700687937,2,4,Marketing,1,1,0.03458868919377916,2,3,Sales Executive,2,Divorced,-0.8172509247867611,0.8800564133836992,2,0,-0.8770072901812977,3.0,2,1,11,2,-0.6637921626527349,0,0,0
86,-0.37667459270786696,1,Travel_Rarely,1.2062418409081583,1,1,Medical,3,1,0.6269619682018053,3,1,Laboratory Technician,1,Married,-0.8667907563589544,0.22551747029331562,1,1,0.5032932628877681,3.0,3,0,1,3,0.012844529261415782,0,0,0
87,0.4557864477018353,0,Travel_Rarely,0.2247164094803281,2,2,Medical,1,1,-1.3476156284916152,3,1,Sales Representative,4,Single,2.9169002866502844,-1.6240157391956944,1,0,2.4357140371844603,3.0,3,0,3,2,2.5502321239394807,2,2,2
88,2.4774775458396836,0,Travel_Rarely,1.6047559258487814,1,4,Medical,1,0,-1.7918955877476348,2,3,Healthcare Representative,1,Single,0.9267815643757095,1.6036644776985354,3,0,1.3314735947292076,3.0,3,0,23,2,-0.1563146437171219,12,12,8
89,0.3368634419290207,0,Travel_Rarely,0.6060107500099363,2,4,Medical,2,0,1.0218774875404895,3,4,Manager R&D,4,Divorced,0.8998226792875856,1.4151662649882164,3,0,1.3314735947292076,3.0,1,1,26,3,1.8735954320253303,9,1,12
90,0.09901743038339146,0,Travel_Frequently,1.0463442142344517,1,1,Life Sciences,4,1,-1.4957089482436217,4,1,Laboratory Technician,4,Married,-0.2785340586668171,-1.3369076405824398,1,0,1.0554134841153944,3.0,4,0,1,3,0.18200370223995344,0,0,1
91,-0.4955975984806816,0,Non-Travel,0.694569435552297,1,1,Medical,1,0,-0.2122335103928984,2,1,Laboratory Technician,4,Divorced,-0.2944180757599479,-1.173448742694835,6,0,-0.3248870689536715,3.0,3,3,8,3,-1.00211050860981,3,0,3
92,2.7153235573853127,0,Travel_Rarely,-0.675630226867005,1,3,Technical Degree,4,1,0.5775975282844698,3,1,Research Scientist,1,Single,-0.2591789616804718,-0.4371803506606489,1,0,-0.3248870689536715,3.0,4,0,4,3,-0.8329513356312725,2,1,2
93,0.9314784707930938,1,Travel_Rarely,0.286215496662523,3,2,Medical,4,1,0.13331756902845018,3,1,Human Resources,2,Married,0.9956764929342481,-1.0559890355208676,0,1,-1.153067400795111,3.0,3,0,6,3,0.012844529261415782,1,1,4
94,-0.37667459270786696,0,Travel_Rarely,0.4264334154379273,1,1,Other,4,0,-0.45905570997957595,3,1,Laboratory Technician,3,Divorced,-0.11539824121047818,-0.9984548795518224,6,1,1.0554134841153944,3.0,3,1,7,2,-0.8329513356312725,2,0,2
95,-1.0902126273447545,0,Travel_Rarely,0.20749666506931352,2,4,Human Resources,3,1,0.2320464488631212,3,2,Human Resources,3,Married,-0.3736966188496814,0.05882315532187686,3,0,-1.153067400795111,3.0,3,0,10,3,-0.4946329896741972,3,1,2
96,-0.37667459270786696,0,Travel_Rarely,-1.445598798388085,1,4,Marketing,2,1,0.42950420853246324,4,2,Sales Executive,4,Divorced,-0.8845329285964376,-0.29791674574780136,0,0,-1.153067400795111,3.0,4,1,16,2,0.5203220481970288,1,0,9
97,0.4557864477018353,0,Travel_Rarely,1.3464597596835628,1,4,Life Sciences,2,1,-1.051428988987602,3,2,Research Scientist,4,Married,-0.9771608927453758,-0.19522742091307538,9,0,0.5032932628877681,4.0,2,1,9,2,-0.32547381669565956,2,2,1
98,0.21794043615620606,0,Travel_Frequently,1.2136217313700217,1,4,Medical,2,1,-1.1007934289049375,3,2,Healthcare Representative,3,Single,1.2993671813628564,0.016200052000065936,4,0,-0.8770072901812977,3.0,3,0,12,3,1.8735954320253303,2,0,3
99,0.09901743038339146,0,Travel_Frequently,0.7708283036582186,1,2,Life Sciences,4,1,-0.014775750723556354,3,1,Research Scientist,4,Single,-0.4135589019287021,-1.393738445011521,1,0,1.6075337053430208,3.0,4,0,5,3,1.0277995671326419,3,0,2
100,-0.13882858116223776,0,Travel_Rarely,1.3981189929166065,3,1,Life Sciences,1,1,1.3180641270445024,4,2,Sales Executive,3,Married,-0.9649487482182769,-0.2699233544572391,2,0,-1.153067400795111,4.0,2,0,6,2,-0.32547381669565956,2,1,2
101,-0.01990557538942315,1,Travel_Rarely,-1.2734013542779392,1,4,Life Sciences,4,1,-1.7425311478302992,3,5,Research Director,2,Single,-0.5375236897698183,1.5987410169187883,7,1,-0.8770072901812977,3.0,4,0,40,3,-1.00211050860981,15,13,8
102,-1.4469816446631985,0,Non-Travel,-1.6276360964473817,2,4,Medical,1,1,0.13331756902845018,3,3,Sales Executive,2,Divorced,-0.5829160005592234,1.4447070296666993,1,0,-0.6009471795674847,3.0,4,1,9,3,-0.1563146437171219,5,7,7
